model,error_type,error_step,step_name,is_compound,compound_steps,severity,severity_physical,severity_physical_normalized,task_query,has_traces,delta_word_count,injection_position,n_sentences_affected,text_length_before,text_length_after,n_words_changed,length_change_ratio,n_nouns,n_adjs,n_verbs,n_advs,n_entities,survival_at_final,n_steps_propagated,combined_score,combined_score_v2,combined_score_v3,quality_score,keyword_score,assertion_score,is_valid,rubric_accuracy,rubric_completeness,rubric_coherence,rubric_usefulness,tfidf_similarity,precision,recall,f1,unigram_retention,bigram_retention,verify_detected,step_compression_mean,failure_rate
claude-3-haiku,factual,3,compose,False,,1,1.0,0.25,"What science fantasy young adult series, told in first person, has a set of companion books narrating the stories of enslaved worlds and alien species?",True,8,0.645,1,62,68,6,1.096774193548387,2,1,2,0,1,0.0,1,0.5499999999999999,,,,1.0,1.0,1,,,,,0.2161,0.5,1.0,0.6667,0.45,0.0435,0,2.7719,0.24849849849849864
claude-3-haiku,factual,3,compose,False,,1,1.0,0.25,"What science fantasy young adult series, told in first person, has a set of companion books narrating the stories of enslaved worlds and alien species?",True,8,0.597,1,67,73,6,1.0895522388059702,2,1,2,0,1,0.0,1,0.5499999999999999,,,,1.0,1.0,1,,,,,0.1798,0.5,1.0,0.6667,0.4,0.0435,0,2.7729,0.24849849849849864
claude-3-haiku,factual,3,compose,False,,1,1.0,0.3333,Are the Laleli Mosque and Esma Sultan Mansion located in the same neighborhood?,True,8,0.365,1,45,51,6,1.1333333333333333,0,0,2,1,1,0.0,1,0.4833333333333334,,,,1.0,0.75,1,,,,,0.5106,0.75,0.75,0.75,0.6667,0.5455,0,4.7811,0.33958958958958957
claude-3-haiku,factual,1,filter,False,,1,1.0,0.1,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,11,0.353,1,179,188,9,1.0502793296089385,4,0,4,0,2,0.3,5,0.48,,,,0.0,0.4,1,,,,,0.5435,1.0,0.4,0.5714,0.5319,0.386,0,3.8579,0.34414414414414424
claude-3-haiku,factual,1,filter,False,,1,1.0,0.1,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,11,0.353,1,179,188,9,1.0502793296089385,4,0,4,0,2,0.3,5,0.48,,,,0.0,0.4,1,,,,,0.5435,1.0,0.4,0.5714,0.5319,0.386,0,3.8579,0.34414414414414424
claude-3-haiku,factual,3,compose,False,,1,1.0,0.3333,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",True,9,0.308,1,49,56,7,1.1428571428571428,2,0,4,0,1,0.1,1,0.11666666666666667,,,,0.0,0.4,1,,,,,0.4565,0.6667,0.4,0.5,0.5319,0.386,0,3.9189,0.8405905905905906
claude-3-haiku,factual,0,search,False,,1,1.0,0.0323,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,11,0.576,1,512,521,9,1.017578125,3,1,4,0,1,0.0,1,1.0,,,,1.0,1.0,1,,,,,0.7881,1.0,1.0,1.0,0.8,0.6667,0,6.4552,0.0
claude-3-haiku,factual,0,search,False,,1,1.0,0.0323,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,11,0.576,1,512,521,9,1.017578125,5,1,2,0,3,0.1714,1,0.9314285714285715,,,,1.0,1.0,1,,,,,0.7881,1.0,1.0,1.0,0.8,0.6667,0,6.4565,0.0
claude-3-haiku,factual,0,search,False,,1,1.0,0.0323,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,13,0.573,1,512,523,11,1.021484375,5,3,3,0,3,0.15,1,0.94,,,,1.0,1.0,1,,,,,0.7881,1.0,1.0,1.0,0.8,0.6667,0,6.4772,0.0
claude-3-haiku,factual,0,search,False,,1,1.0,0.0323,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,9,0.58,1,512,519,7,1.013671875,3,1,2,0,2,0.24,1,0.9040000000000001,,,,1.0,1.0,1,,,,,0.7881,1.0,1.0,1.0,0.8,0.6667,0,6.4082,0.0
claude-3-haiku,factual,0,search,False,,1,1.0,0.0323,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,11,0.574,1,512,521,9,1.017578125,3,2,2,0,1,0.0857,1,1.0,,,,1.0,1.0,1,,,,,0.7881,1.0,1.0,1.0,0.8,0.6667,0,6.426,0.0
claude-3-haiku,factual,0,search,False,,1,1.0,0.0323,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,14,0.574,1,512,524,12,1.0234375,3,1,4,1,2,0.075,1,1.0,,,,1.0,1.0,1,,,,,0.7881,1.0,1.0,1.0,0.8,0.6667,0,6.4882,0.0
claude-3-haiku,factual,0,search,False,,1,1.0,0.0323,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,10,0.576,1,512,520,8,1.015625,1,4,2,0,1,0.0,1,1.0,,,,1.0,1.0,1,,,,,0.7881,1.0,1.0,1.0,0.8,0.6667,0,6.4442,0.0
claude-3-haiku,factual,0,search,False,,1,1.0,0.0323,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,12,0.575,1,512,522,10,1.01953125,2,1,3,1,2,0.0,1,1.0,,,,1.0,1.0,1,,,,,0.7881,1.0,1.0,1.0,0.8,0.6667,0,6.4287,0.0
claude-3-haiku,factual,0,search,False,,1,1.0,0.0323,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,11,0.576,1,512,521,9,1.017578125,3,2,2,1,1,0.0857,1,0.9657142857142857,,,,1.0,1.0,1,,,,,0.7881,1.0,1.0,1.0,0.8,0.6667,0,6.4385,0.0
claude-3-haiku,factual,0,search,False,,1,1.0,0.0323,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,10,0.576,1,512,520,8,1.015625,1,4,2,0,1,0.0,1,1.0,,,,1.0,1.0,1,,,,,0.7881,1.0,1.0,1.0,0.8,0.6667,0,6.4276,0.0
claude-3-haiku,factual,0,search,False,,1,1.0,0.0323,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,10,0.575,1,512,520,8,1.015625,3,2,2,0,1,0.0,1,1.0,,,,1.0,1.0,1,,,,,0.7881,1.0,1.0,1.0,0.8,0.6667,0,6.4067,0.0
claude-3-haiku,factual,0,search,False,,1,1.0,0.0323,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,11,0.576,1,512,521,9,1.017578125,5,1,2,0,3,0.1714,1,0.9314285714285715,,,,1.0,1.0,1,,,,,0.7881,1.0,1.0,1.0,0.8,0.6667,0,6.4177,0.0
claude-3-haiku,factual,0,search,False,,1,1.0,0.0323,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,12,0.575,1,512,522,10,1.01953125,2,1,3,1,2,0.0,1,1.0,,,,1.0,1.0,1,,,,,0.7881,1.0,1.0,1.0,0.8,0.6667,0,6.437,0.0
claude-3-haiku,factual,0,search,False,,1,1.0,0.0323,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,11,0.574,1,512,521,9,1.017578125,4,0,3,1,2,0.15,1,0.94,,,,1.0,1.0,1,,,,,0.7881,1.0,1.0,1.0,0.8,0.6667,0,6.4552,0.0
claude-3-haiku,factual,0,search,False,,1,1.0,0.0323,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,12,0.576,1,512,522,10,1.01953125,3,3,3,0,2,0.15,1,0.94,,,,1.0,1.0,1,,,,,0.7881,1.0,1.0,1.0,0.8,0.6667,0,6.437,0.0
claude-3-haiku,factual,1,filter,False,,1,1.0,0.0769,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,11,0.344,1,153,162,9,1.0588235294117647,3,1,4,0,1,0.0,1,1.0,,,,1.0,1.0,1,,,,,0.7881,1.0,1.0,1.0,0.8,0.6667,0,6.3571,0.0
claude-3-haiku,factual,1,filter,False,,1,1.0,0.0769,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,13,0.338,1,153,164,11,1.0718954248366013,5,3,3,0,3,0.15,1,0.94,,,,1.0,1.0,1,,,,,0.7881,1.0,1.0,1.0,0.8,0.6667,0,6.357,0.0
claude-3-haiku,factual,1,filter,False,,1,1.0,0.0769,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,11,0.341,1,153,162,9,1.0588235294117647,3,2,2,0,1,0.0,1,1.0,,,,1.0,1.0,1,,,,,0.7881,1.0,1.0,1.0,0.8,0.6667,0,6.3571,0.0
claude-3-haiku,factual,1,filter,False,,1,1.0,0.0833,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,9,0.389,1,140,147,7,1.05,3,1,2,0,2,0.24,1,0.9040000000000001,,,,1.0,1.0,1,,,,,0.8721,1.0,1.0,1.0,0.9,0.7949,0,6.289,0.0
claude-3-haiku,factual,1,filter,False,,1,1.0,0.0833,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,14,0.377,1,140,152,12,1.0857142857142856,3,1,4,1,2,0.075,1,1.0,,,,1.0,1.0,1,,,,,0.8662,1.0,1.0,1.0,1.0,0.8462,0,6.3186,0.0
claude-3-haiku,factual,1,filter,False,,1,1.0,0.0833,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,10,0.38,1,140,148,8,1.0571428571428572,1,4,2,0,1,0.0,2,1.0,,,,1.0,1.0,1,,,,,0.905,1.0,1.0,1.0,0.9667,0.8462,0,6.3408,0.0
claude-3-haiku,factual,1,filter,False,,1,1.0,0.0833,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,11,0.381,1,140,149,9,1.0642857142857143,3,2,2,1,1,0.0857,1,0.9657142857142857,,,,1.0,1.0,1,,,,,0.9546,1.0,1.0,1.0,1.0,0.9231,0,6.3028,0.0
claude-3-haiku,factual,1,filter,False,,1,1.0,0.0769,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,10,0.344,1,153,161,8,1.0522875816993464,1,4,2,0,1,0.0,1,1.0,,,,1.0,1.0,1,,,,,0.8238,1.0,1.0,1.0,0.8,0.7436,0,6.3571,0.0
claude-3-haiku,factual,1,filter,False,,1,1.0,0.0833,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,10,0.378,1,140,148,8,1.0571428571428572,3,2,2,0,1,0.0,1,1.0,,,,1.0,1.0,1,,,,,0.8662,1.0,1.0,1.0,1.0,0.8462,0,6.3298,0.0
claude-3-haiku,factual,1,filter,False,,1,1.0,0.0769,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,11,0.345,1,153,162,9,1.0588235294117647,5,1,2,0,3,0.1714,1,0.9314285714285715,,,,1.0,1.0,1,,,,,0.7881,1.0,1.0,1.0,0.8,0.6667,0,6.3196,0.0
claude-3-haiku,factual,1,filter,False,,1,1.0,0.0833,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,12,0.381,1,140,150,10,1.0714285714285714,3,3,3,0,2,0.15,1,0.9384615384615385,,,,1.0,1.0,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0,6.289,0.0
claude-3-haiku,factual,1,filter,False,,1,1.0,0.0833,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,12,0.379,1,140,150,10,1.0714285714285714,2,1,3,1,2,0.0,1,1.0,,,,1.0,1.0,1,,,,,0.8586,1.0,1.0,1.0,1.0,0.8205,0,6.3406,0.0
claude-3-haiku,factual,2,summarize,False,,1,1.0,0.0909,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,11,0.237,1,74,83,9,1.1216216216216217,3,1,4,0,1,0.0,1,1.0,,,,1.0,1.0,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0,6.2918,0.0
claude-3-haiku,factual,2,summarize,False,,1,1.0,0.1111,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,13,0.269,1,61,72,11,1.180327868852459,5,3,3,0,3,0.15,1,0.94,,,,1.0,1.0,1,,,,,0.8238,1.0,1.0,1.0,0.8,0.7436,0,6.3494,0.0
claude-3-haiku,factual,2,summarize,False,,1,1.0,0.0909,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,11,0.234,1,74,83,9,1.1216216216216217,3,2,2,0,1,0.0,1,1.0,,,,1.0,1.0,1,,,,,0.9546,1.0,1.0,1.0,1.0,0.9231,0,6.3454,0.0
claude-3-haiku,factual,1,filter,False,,1,1.0,0.0833,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,11,0.376,1,140,149,9,1.0642857142857143,4,0,3,1,2,0.15,1,0.94,,,,1.0,1.0,1,,,,,0.9546,1.0,1.0,1.0,1.0,0.9231,0,6.3028,0.0
claude-3-haiku,factual,2,summarize,False,,1,1.0,0.0909,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,14,0.234,1,74,86,12,1.162162162162162,3,1,4,1,2,0.075,1,1.0,,,,1.0,1.0,1,,,,,0.9546,1.0,1.0,1.0,1.0,0.9231,0,6.3072,0.0
claude-3-haiku,factual,2,summarize,False,,1,1.0,0.0909,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,9,0.248,1,74,81,7,1.0945945945945945,3,1,2,0,2,0.24,1,0.9040000000000001,,,,1.0,1.0,1,,,,,0.8739,1.0,1.0,1.0,1.0,0.8205,0,6.3393,0.0
claude-3-haiku,factual,2,summarize,False,,1,1.0,0.1111,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,10,0.279,1,61,69,8,1.1311475409836065,1,4,2,0,1,0.0,1,1.0,,,,1.0,1.0,1,,,,,0.8238,1.0,1.0,1.0,0.8,0.7436,0,6.3511,0.0
claude-3-haiku,factual,2,summarize,False,,1,1.0,0.1111,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,12,0.277,1,61,71,10,1.1639344262295082,2,1,3,1,2,0.0,1,1.0,,,,1.0,1.0,1,,,,,0.8238,1.0,1.0,1.0,0.8,0.7436,0,6.3499,0.0
claude-3-haiku,factual,2,summarize,False,,1,1.0,0.0909,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,10,0.237,1,74,82,8,1.1081081081081081,1,4,2,0,1,0.0,1,1.0,,,,1.0,1.0,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0,6.2915,0.0
claude-3-haiku,factual,2,summarize,False,,1,1.0,0.0909,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,11,0.238,1,74,83,9,1.1216216216216217,3,2,2,1,1,0.0857,1,0.9657142857142857,,,,1.0,1.0,1,,,,,0.9546,1.0,1.0,1.0,1.0,0.9231,0,6.3162,0.0
claude-3-haiku,factual,2,summarize,False,,1,1.0,0.0909,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,10,0.235,1,74,82,8,1.1081081081081081,3,2,2,0,1,0.0,1,1.0,,,,1.0,1.0,1,,,,,0.9546,1.0,1.0,1.0,1.0,0.9231,0,6.3062,0.0
claude-3-haiku,factual,2,summarize,False,,1,1.0,0.0909,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,12,0.238,1,74,84,10,1.135135135135135,3,3,3,0,2,0.15,1,0.94,,,,1.0,1.0,1,,,,,0.9546,1.0,1.0,1.0,1.0,0.9231,0,6.3164,0.0
claude-3-haiku,factual,2,summarize,False,,1,1.0,0.0909,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,11,0.233,1,74,83,9,1.1216216216216217,4,0,3,1,2,0.15,1,0.94,,,,1.0,1.0,1,,,,,0.9546,1.0,1.0,1.0,1.0,0.9231,0,6.3162,0.0
claude-3-haiku,factual,2,summarize,False,,1,1.0,0.1111,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,12,0.277,1,61,71,10,1.1639344262295082,2,1,3,1,2,0.0,1,1.0,,,,1.0,1.0,1,,,,,0.8238,1.0,1.0,1.0,0.8,0.7436,0,6.3499,0.0
claude-3-haiku,factual,3,compose,False,,1,1.0,0.25,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,11,0.541,1,39,48,9,1.2307692307692308,3,2,2,1,1,0.0857,1,0.5071428571428572,,,,1.0,1.0,1,,,,,0.8359,0.6667,1.0,0.8,1.0,0.8974,0,6.2957,0.307057057057057
claude-3-haiku,factual,3,compose,False,,1,1.0,0.25,2014 S/S is the debut album of a South Korean boy group that was formed by who?,True,12,0.541,1,39,49,10,1.2564102564102564,3,3,3,0,2,0.15,1,0.20000000000000007,,,,1.0,1.0,1,,,,,0.8443,0.4,1.0,0.5714,1.0,0.8974,0,6.3241,0.7267267267267267
claude-3-haiku,factual,1,filter,False,,1,1.0,0.2,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,9,0.514,1,28,35,7,1.25,3,0,3,0,1,0.0,3,0.25,,,,0.0,0.0,1,,,,,0.1552,0.0,0.0,0.0,0.1429,0.0,0,5.025,0.6584084084084084
claude-3-haiku,factual,0,search,False,,1,1.0,0.0435,Are Local H and For Against both from the United States?,True,11,0.279,1,350,359,9,1.0257142857142858,3,2,2,0,1,0.0,1,0.6000000000000001,,,,0.0,0.0,1,,,,,0.0647,1.0,0.0,0.0,0.1053,0.0,0,7.7177,0.18018018018018014
claude-3-haiku,factual,1,filter,False,,1,1.0,0.1429,Are Local H and For Against both from the United States?,True,11,0.498,1,44,53,9,1.2045454545454546,3,1,3,1,1,0.0,1,0.73,,,,0.0,0.4,1,,,,,0.1391,1.0,0.4,0.5714,0.1316,0.0,0,6.8731,0.0025525525525526647
claude-3-haiku,factual,0,search,False,,1,1.0,0.0667,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,11,0.308,1,250,259,9,1.036,3,2,2,0,1,0.0,1,0.6000000000000001,,,,0.0,1.0,1,,,,,0.9567,1.0,1.0,1.0,0.9167,0.8714,0,2.2476,0.18018018018018014
claude-3-haiku,factual,0,search,False,,1,1.0,0.0667,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,10,0.312,1,250,258,8,1.032,3,1,3,0,1,0.0,1,0.6000000000000001,,,,0.0,1.0,1,,,,,0.9567,1.0,1.0,1.0,0.9167,0.8714,0,2.2476,0.18018018018018014
claude-3-haiku,factual,0,search,False,,1,1.0,0.0667,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,9,0.314,1,250,257,7,1.028,3,0,3,0,2,0.1,1,0.56,,,,0.0,1.0,1,,,,,0.9567,1.0,1.0,1.0,0.9167,0.8714,0,2.2351,0.23483483483483483
claude-3-haiku,factual,0,search,False,,1,1.0,0.0667,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,12,0.309,1,250,260,10,1.04,2,1,3,1,2,0.0,1,0.6000000000000001,,,,0.0,1.0,1,,,,,0.9567,1.0,1.0,1.0,0.9167,0.8714,0,2.2541,0.18018018018018014
claude-3-haiku,factual,0,search,False,,1,1.0,0.0667,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,9,0.315,1,250,257,7,1.028,3,1,2,0,2,0.12,1,0.504,,,,0.0,1.0,1,,,,,0.9567,1.0,1.0,1.0,0.9167,0.8714,0,2.2347,0.3113513513513514
claude-3-haiku,factual,1,filter,False,,1,1.0,0.0909,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,11,0.369,1,153,162,9,1.0588235294117647,3,2,2,0,1,0.0,1,0.6000000000000001,,,,0.0,1.0,1,,,,,0.9427,1.0,1.0,1.0,1.0,0.9286,0,2.2097,0.18018018018018014
claude-3-haiku,factual,1,filter,False,,1,1.0,0.0909,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,11,0.37,1,153,162,9,1.0588235294117647,2,1,4,1,1,0.0,1,0.6000000000000001,,,,0.0,1.0,1,,,,,0.9791,1.0,1.0,1.0,0.9792,0.9571,0,2.1903,0.18018018018018014
claude-3-haiku,factual,1,filter,False,,1,1.0,0.0909,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,10,0.377,1,153,161,8,1.0522875816993464,3,1,3,0,1,0.0,1,0.6000000000000001,,,,0.0,1.0,1,,,,,0.9427,1.0,1.0,1.0,1.0,0.9286,0,2.2094,0.18018018018018014
claude-3-haiku,factual,1,filter,False,,1,1.0,0.0909,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,14,0.367,1,153,165,12,1.0784313725490196,3,1,4,1,2,0.075,1,0.5333333333333334,,,,0.0,1.0,1,,,,,0.9508,1.0,1.0,1.0,0.9792,0.8571,0,2.1787,0.2712712712712712
claude-3-haiku,factual,1,filter,False,,1,1.0,0.0909,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,9,0.381,1,153,160,7,1.0457516339869282,2,0,4,0,1,0.0,1,0.54,,,,0.0,1.0,1,,,,,0.9718,1.0,1.0,1.0,1.0,0.9714,0,2.1905,0.2621621621621622
claude-3-haiku,factual,1,filter,False,,1,1.0,0.0909,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,10,0.377,1,153,161,8,1.0522875816993464,3,1,3,0,1,0.0,1,0.6000000000000001,,,,0.0,1.0,1,,,,,0.9427,1.0,1.0,1.0,1.0,0.9286,0,2.2094,0.18018018018018014
claude-3-haiku,factual,1,filter,False,,1,1.0,0.0909,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,10,0.377,1,153,161,8,1.0522875816993464,3,1,3,0,1,0.0,1,0.6000000000000001,,,,0.0,1.0,1,,,,,0.9427,1.0,1.0,1.0,1.0,0.9286,0,2.2094,0.18018018018018014
claude-3-haiku,factual,1,filter,False,,1,1.0,0.0909,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,10,0.379,1,153,161,8,1.0522875816993464,4,1,2,0,3,0.2,1,0.52,,,,0.0,1.0,1,,,,,0.8779,1.0,1.0,1.0,0.9375,0.7571,0,2.209,0.28948948948948955
claude-3-haiku,factual,1,filter,False,,1,1.0,0.0909,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,9,0.379,1,153,160,7,1.0457516339869282,3,0,3,0,2,0.1,1,0.56,,,,0.0,1.0,1,,,,,0.9668,1.0,1.0,1.0,1.0,0.9429,0,2.2006,0.23483483483483483
claude-3-haiku,factual,1,filter,False,,1,1.0,0.0909,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,11,0.37,1,153,162,9,1.0588235294117647,2,1,4,1,1,0.0,1,0.6000000000000001,,,,0.0,1.0,1,,,,,0.925,1.0,1.0,1.0,1.0,0.9143,0,2.1923,0.18018018018018014
claude-3-haiku,factual,1,filter,False,,1,1.0,0.0909,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,9,0.382,1,153,160,7,1.0457516339869282,3,1,2,0,2,0.12,1,0.504,,,,0.0,1.0,1,,,,,0.9718,1.0,1.0,1.0,1.0,0.9714,0,2.19,0.3113513513513514
claude-3-haiku,factual,1,filter,False,,1,1.0,0.0909,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,14,0.367,1,153,165,12,1.0784313725490196,3,1,4,1,2,0.075,1,0.5333333333333334,,,,0.0,1.0,1,,,,,0.9683,1.0,1.0,1.0,0.9792,0.8857,0,2.2058,0.2712712712712712
claude-3-haiku,factual,1,filter,False,,1,1.0,0.0909,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,12,0.371,1,153,163,10,1.065359477124183,2,1,3,1,2,0.0,1,0.6000000000000001,,,,0.0,1.0,1,,,,,0.9427,1.0,1.0,1.0,1.0,0.9286,0,2.2092,0.18018018018018014
claude-3-haiku,factual,1,filter,False,,1,1.0,0.0909,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,9,0.379,1,153,160,7,1.0457516339869282,3,0,3,0,2,0.1,1,0.56,,,,0.0,1.0,1,,,,,0.9668,1.0,1.0,1.0,1.0,0.9429,0,2.2004,0.23483483483483483
claude-3-haiku,factual,1,filter,False,,1,1.0,0.0909,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,9,0.379,1,153,160,7,1.0457516339869282,3,0,3,0,2,0.1,1,0.56,,,,0.0,1.0,1,,,,,0.9311,1.0,1.0,1.0,1.0,0.9429,0,2.1986,0.23483483483483483
claude-3-haiku,factual,2,summarize,False,,1,1.0,0.1,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,11,0.381,1,120,129,9,1.075,3,2,2,0,1,0.0,1,0.6000000000000001,,,,0.0,1.0,1,,,,,0.9623,1.0,1.0,1.0,1.0,0.9,0,2.1911,0.18018018018018014
claude-3-haiku,factual,2,summarize,False,,1,1.0,0.1,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,11,0.377,1,118,127,9,1.076271186440678,2,1,4,1,1,0.0,1,0.6000000000000001,,,,0.0,1.0,1,,,,,0.8615,1.0,1.0,1.0,0.875,0.7286,0,2.1967,0.18018018018018014
claude-3-haiku,factual,2,summarize,False,,1,1.0,0.1,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",True,14,0.373,1,118,130,12,1.1016949152542372,3,1,4,1,2,0.075,1,0.5700000000000001,,,,0.0,1.0,1,,,,,0.8689,1.0,1.0,1.0,0.875,0.7143,0,2.1996,0.22117117117117116
